Date,1010.SR,1080.SR,1120.SR,1180.SR,1211.SR,2010.SR,2020.SR,2150.SR,2222.SR,2310.SR,3030.SR,3040.SR,3050.SR,3060.SR,4003.SR,4008.SR,4030.SR,4190.SR,4200.SR,7010.SR
2025-03-24,29.264589309692383,21.02604103088379,98.30633544921875,34.25630187988281,46.599998474121094,61.594581604003906,101.3422622680664,46.072364807128906,24.944007873535156,19.293487548828125,41.41879653930664,48.693328857421875,30.633804321289062,21.336048126220703,91.02534484863281,32.54999923706055,23.927183151245117,11.869555473327637,134.60000610351562,40.755985260009766
2025-03-25,29.123214721679688,20.950679779052734,96.74281311035156,34.15898132324219,44.900001525878906,61.49711990356445,101.14811706542969,45.578556060791016,25.088191986083984,19.161083221435547,41.84335708618164,48.59859085083008,31.067983627319336,21.465694427490234,89.75431823730469,31.649999618530273,24.00461769104004,11.906999588012695,135.1999969482422,40.43758010864258
2025-03-26,30.631214141845703,21.572418212890625,99.6744155883789,34.9861946105957,45.29999923706055,62.37425994873047,101.9246826171875,46.26988220214844,25.616870880126953,19.406980514526367,41.937705993652344,49.545928955078125,31.260953903198242,21.799068450927734,91.8075180053711,32.0,24.314355850219727,12.150381088256836,138.0,41.02890396118164
2025-03-27,31.055341720581055,21.76082420349121,99.6744155883789,34.88887405395508,46.29999923706055,62.08188247680664,102.89539337158203,46.911834716796875,25.712993621826172,19.671791076660156,42.45662307739258,49.83013153076172,32.129310607910156,21.836111068725586,92.100830078125,32.04999923706055,24.43050765991211,12.150381088256836,139.1999969482422,41.2563362121582
2025-04-03,30.725461959838867,21.572418212890625,98.30633544921875,34.25630187988281,44.04999923706055,61.30220413208008,100.95397186279297,46.022979736328125,25.280439376831055,19.482641220092773,43.21140670776367,51.25114440917969,32.70821762084961,22.16948699951172,91.02534484863281,31.0,23.88846778869629,12.16910171508789,138.8000030517578,41.84766387939453
2025-04-06,27.7094669342041,19.707204818725586,92.54084777832031,31.920642852783203,39.849998474121094,58.96316909790039,96.1974868774414,41.47993850708008,23.953935623168945,18.158578872680664,40.428138732910156,46.98811340332031,30.006654739379883,19.96550178527832,85.64790344238281,29.0,23.38514518737793,11.75722599029541,125.4000015258789,39.98271560668945
2025-04-07,27.662343978881836,19.16082763671875,92.34541320800781,31.531370162963867,41.75,58.086029052734375,98.04183959960938,41.18365478515625,24.271142959594727,18.25315284729004,41.5603141784668,48.693328857421875,30.199623107910156,20.761899948120117,87.99442291259766,29.5,23.268993377685547,11.981886863708496,132.0,40.61952209472656
2025-04-08,28.180715560913086,19.876768112182617,94.10437774658203,31.726003646850586,40.900001525878906,59.06062698364258,98.43013000488281,42.516937255859375,24.415327072143555,18.25315284729004,41.701839447021484,48.97753143310547,29.861928939819336,20.78042221069336,88.87437438964844,29.899999618530273,23.617446899414062,12.029546737670898,141.0,40.93793487548828
2025-04-09,27.33246612548828,19.368072509765625,92.44313049316406,31.093433380126953,41.0,58.573326110839844,97.84770202636719,42.072509765625,24.367267608642578,17.893766403198242,40.8055305480957,48.12491989135742,29.620718002319336,20.558170318603516,88.1899642944336,29.200000762939453,23.694881439208984,12.010482788085938,135.1999969482422,40.665008544921875
2025-04-10,27.33246612548828,19.368072509765625,92.44313049316406,31.093433380126953,41.0,58.573326110839844,97.84770202636719,42.072509765625,24.367267608642578,17.893766403198242,40.8055305480957,48.12491989135742,29.620718002319336,20.558170318603516,88.1899642944336,29.200000762939453,23.694881439208984,12.010482788085938,135.1999969482422,40.665008544921875
2025-04-13,30.301340103149414,21.101404190063477,95.76560974121094,32.991153717041016,43.900001525878906,59.6453857421875,100.56568908691406,44.146507263183594,24.895946502685547,18.40447425842285,40.85270309448242,49.35646438598633,30.296106338500977,20.613731384277344,90.3409423828125,30.899999618530273,24.58537483215332,12.239253997802734,138.0,41.756690979003906
2025-04-14,29.52562713623047,20.705751419067383,96.32112121582031,32.9424934387207,44.95000076293945,59.74284362792969,100.17739868164062,46.81307601928711,24.944007873535156,18.782779693603516,41.23009490966797,49.45119857788086,30.296106338500977,20.743377685546875,90.92757415771484,31.399999618530273,24.236923217773438,12.296446800231934,135.60000610351562,41.665714263916016
2025-04-15,29.864999771118164,20.630390167236328,96.81710815429688,32.9424934387207,45.04999923706055,59.74284362792969,99.78912353515625,45.578556060791016,24.799819946289062,18.48013687133789,41.32444763183594,49.92486572265625,30.633804321289062,20.78042221069336,92.68746185302734,31.0,24.00461769104004,12.258317947387695,135.39999389648438,42.62093734741211
2025-04-16,29.574108123779297,20.799955368041992,97.31309509277344,33.4290885925293,45.599998474121094,60.132686614990234,99.59497833251953,47.010597229003906,24.655637741088867,18.46122169494629,41.5603141784668,49.73540115356445,30.489078521728516,20.576690673828125,91.90528869628906,30.75,23.46257781982422,12.277382850646973,134.1999969482422,42.89385986328125
2025-04-17,29.574108123779297,20.799955368041992,97.31309509277344,33.4290885925293,45.599998474121094,60.132686614990234,99.59497833251953,47.010597229003906,24.655637741088867,18.46122169494629,41.5603141784668,49.73540115356445,30.489078521728516,20.576690673828125,91.90528869628906,30.75,23.46257781982422,12.277382850646973,134.1999969482422,42.89385986328125
2025-04-20,29.477142333984375,21.101404190063477,96.91630554199219,33.03981399536133,44.900001525878906,59.84030532836914,100.37155151367188,45.529170989990234,24.703699111938477,18.36664581298828,42.173580169677734,50.11433410644531,30.53731918334961,20.428524017333984,91.61196899414062,31.0,23.03668975830078,12.220190048217773,132.60000610351562,42.52996826171875
2025-04-21,29.234731674194336,20.856475830078125,96.81710815429688,32.991153717041016,44.650001525878906,59.54792404174805,99.78912353515625,45.035362243652344,24.463390350341797,18.309900283813477,41.890533447265625,49.45119857788086,30.006654739379883,20.372962951660156,89.94985961914062,31.200000762939453,22.688236236572266,12.086739540100098,132.60000610351562,42.2115592956543
2025-04-22,30.010448455810547,21.101404190063477,97.21389770507812,34.304962158203125,44.29999923706055,59.25554656982422,97.45941162109375,46.22050476074219,24.607576370239258,17.912681579589844,41.937705993652344,49.45119857788086,30.006654739379883,20.465564727783203,89.16767883300781,31.100000381469727,22.726953506469727,12.105803489685059,135.0,41.98412322998047
2025-04-23,30.59223175048828,21.233287811279297,96.61871337890625,34.742897033691406,44.45000076293945,59.6453857421875,100.56568908691406,45.7266960144043,24.751760482788086,18.064002990722656,42.31509780883789,49.83013153076172,30.53731918334961,20.724857330322266,90.3409423828125,31.700000762939453,23.191558837890625,12.048611640930176,134.0,43.030311584472656
2025-04-24,30.349821090698242,20.988361358642578,97.41229248046875,34.840213775634766,47.0,60.42506408691406,100.17739868164062,45.4304084777832,24.799819946289062,18.820608139038086,42.73966598510742,50.77747344970703,30.682044982910156,20.650774002075195,89.85208892822266,31.850000381469727,23.307710647583008,12.048611640930176,134.1999969482422,43.66712951660156
2025-04-27,30.398303985595703,20.705751419067383,97.41229248046875,34.35361862182617,48.0,60.42506408691406,99.59497833251953,46.516788482666016,24.799819946289062,18.688203811645508,43.25857925415039,50.11433410644531,30.585561752319336,20.63225555419922,89.75431823730469,32.150001525878906,23.772315979003906,12.105803489685059,134.39999389648438,43.75809860229492
2025-04-28,30.301340103149414,20.310102462768555,98.10668182373047,34.54825973510742,48.0,60.132686614990234,99.40084075927734,46.26988220214844,24.751760482788086,18.442306518554688,43.494449615478516,50.49327087402344,30.392593383789062,20.465564727783203,90.82980346679688,32.29999923706055,23.96590232849121,12.048611640930176,139.60000610351562,43.66712951660156
2025-04-29,29.816518783569336,20.423145294189453,97.90828704833984,34.64557647705078,49.54999923706055,59.84030532836914,97.26526641845703,46.418025970458984,24.655637741088867,18.064002990722656,43.91901779174805,49.92486572265625,30.247865676879883,20.447044372558594,91.90528869628906,32.150001525878906,23.617446899414062,12.067675590515137,138.1999969482422,43.12128829956055
2025-04-30,29.816518783569336,20.253578186035156,96.61871337890625,34.742897033691406,51.099998474121094,59.45046615600586,95.8092041015625,44.83784103393555,24.367267608642578,17.96942710876465,43.4472770690918,49.92486572265625,29.958412170410156,20.18775177001953,91.90528869628906,31.549999237060547,23.694881439208984,12.029546737670898,137.8000030517578,43.3032341003418
2025-05-01,29.380178451538086,20.008651733398438,95.72593688964844,33.9643440246582,49.95000076293945,59.74284362792969,96.48870086669922,43.356414794921875,24.22308349609375,17.76136016845703,42.32574462890625,49.92486572265625,30.103139877319336,20.02106475830078,89.55876922607422,31.25,23.849748611450195,12.048611640930176,134.60000610351562,42.75739669799805
2025-05-04,28.70142936706543,20.253578186035156,95.72593688964844,33.47774887084961,47.900001525878906,58.086029052734375,94.45021057128906,42.17127227783203,23.973161697387695,17.42088508605957,40.86287307739258,49.45119857788086,29.958412170410156,19.94698143005371,89.55876922607422,31.049999237060547,24.08205223083496,12.010482788085938,134.0,42.25111770629883
2025-05-05,28.31357192993164,20.178218841552734,94.8331527709961,33.721046447753906,51.0,58.573326110839844,95.51799011230469,42.862606048583984,23.934711456298828,16.92909049987793,41.10668182373047,49.16699981689453,30.296106338500977,19.90993881225586,88.77660369873047,31.899999618530273,23.96590232849121,11.934226036071777,132.8000030517578,42.52727127075195
2025-05-06,28.16812515258789,20.234739303588867,95.72593688964844,34.013004302978516,51.099998474121094,58.475868225097656,95.51799011230469,43.45517349243164,24.01161003112793,17.212818145751953,41.643070220947266,49.92486572265625,30.054895401000977,19.89141845703125,88.87437438964844,31.5,24.00461769104004,12.010482788085938,134.0,42.343170166015625
2025-05-07,28.21660804748535,20.310102462768555,94.73395538330078,33.9643440246582,51.400001525878906,57.696189880371094,95.61505889892578,42.8132209777832,23.877038955688477,17.212818145751953,40.81410598754883,49.92486572265625,29.668960571289062,19.63212776184082,88.87437438964844,30.899999618530273,24.00461769104004,11.896096229553223,131.39999389648438,42.29714584350586
2025-05-08,28.21660804748535,20.40430450439453,95.72593688964844,34.2076416015625,50.70000076293945,57.30635070800781,94.06192779541016,42.121891021728516,23.877038955688477,17.04258155822754,40.86287307739258,50.01960372924805,30.103139877319336,19.298751831054688,88.87437438964844,30.950000762939453,23.152841567993164,11.800775527954102,126.4000015258789,41.882911682128906
2025-05-11,28.50749969482422,20.53618621826172,95.22994232177734,34.06166458129883,51.0,57.208892822265625,93.77070617675781,41.726844787597656,24.030834197998047,17.137157440185547,40.716583251953125,49.16699981689453,30.006654739379883,19.42839813232422,89.65653991699219,30.600000381469727,22.997974395751953,11.9151611328125,128.39999389648438,42.20509338378906
2025-05-12,28.84687614440918,20.573867797851562,96.12272644042969,34.110321044921875,51.0,58.96316909790039,96.10041809082031,43.06012725830078,24.559513092041016,18.064002990722656,40.66781997680664,48.88279342651367,30.054895401000977,19.68768882751465,88.77660369873047,31.399999618530273,23.152841567993164,12.048611640930176,128.0,42.29714584350586
2025-05-13,28.79839515686035,20.89415740966797,97.31309509277344,34.49959945678711,51.099998474121094,59.25554656982422,96.39163208007812,42.862606048583984,24.559513092041016,18.23423957824707,41.057918548583984,48.78805923461914,30.15138053894043,19.7247314453125,88.9721450805664,31.200000762939453,23.501296997070312,12.096999168395996,131.39999389648438,42.343170166015625
2025-05-14,27.877233505249023,20.423145294189453,97.5114974975586,34.840213775634766,51.0,58.96316909790039,96.58576965332031,43.6526985168457,25.088191986083984,18.574710845947266,40.96039581298828,48.78805923461914,30.103139877319336,19.817333221435547,88.9721450805664,31.799999237060547,23.733598709106445,12.05828857421875,130.1999969482422,41.86199188232422
2025-05-15,28.02267837524414,20.573867797851562,97.01551055908203,34.54825973510742,51.29999923706055,58.768245697021484,96.10041809082031,42.96136474609375,25.136253356933594,18.101831436157227,40.96039581298828,48.78805923461914,29.717201232910156,19.502479553222656,88.1899642944336,32.20000076293945,24.39179039001465,12.096999168395996,129.39999389648438,41.62141036987305
2025-05-18,28.02267837524414,20.573867797851562,97.01551055908203,34.54825973510742,51.29999923706055,58.768245697021484,96.10041809082031,42.96136474609375,25.136253356933594,18.101831436157227,40.96039581298828,48.78805923461914,29.717201232910156,19.502479553222656,88.1899642944336,32.20000076293945,24.39179039001465,12.096999168395996,129.39999389648438,41.62141036987305
2025-05-19,27.828750610351562,20.441984176635742,96.221923828125,34.59691619873047,51.400001525878906,57.79364776611328,94.74141693115234,42.8132209777832,25.232378005981445,18.082918167114258,40.96039581298828,48.78805923461914,29.041810989379883,19.354312896728516,83.98579406738281,31.0,24.00461769104004,12.038932800292969,128.1999969482422,41.52518081665039
2025-05-20,27.7802677154541,20.36662483215332,96.61871337890625,34.9861946105957,53.099998474121094,57.59872817993164,93.86778259277344,44.04774475097656,25.184314727783203,18.082918167114258,40.375247955322266,48.88279342651367,29.379505157470703,19.409873962402344,85.35459899902344,31.299999237060547,24.159486770629883,11.980867385864258,126.80000305175781,41.71764373779297
2025-05-21,27.489376068115234,20.40430450439453,95.22994232177734,34.15898132324219,51.0,57.013973236083984,94.06192779541016,44.640316009521484,25.088191986083984,17.7802734375,40.42401123046875,49.16699981689453,29.427749633789062,19.206146240234375,84.96350860595703,30.549999237060547,24.275638580322266,11.980867385864258,126.5999984741211,41.332706451416016
2025-05-22,27.489376068115234,20.423145294189453,93.24598693847656,34.54825973510742,51.70000076293945,57.30635070800781,93.18828582763672,44.640316009521484,24.485734939575195,17.96942710876465,40.180198669433594,48.97753143310547,28.897085189819336,19.113540649414062,84.57241821289062,30.75,23.96590232849121,12.077643394470215,126.0,40.995880126953125
2025-05-25,27.392412185668945,20.102855682373047,91.3612289428711,33.575069427490234,50.29999923706055,56.03937530517578,93.67363739013672,45.38103103637695,24.339696884155273,18.045087814331055,39.88762283325195,49.07225799560547,28.70411491394043,19.095022201538086,84.6701889038086,29.399999618530273,23.96590232849121,11.961511611938477,126.0,40.514713287353516
2025-05-26,27.150001525878906,20.215898513793945,91.75801849365234,33.76970672607422,51.20000076293945,56.03937530517578,94.54727935791016,43.55393600463867,24.53441619873047,18.158578872680664,39.790096282958984,49.07225799560547,28.366418838500977,19.095022201538086,84.37688446044922,28.899999618530273,23.88846778869629,12.019577980041504,123.0,40.61094665527344
2025-05-27,27.150001525878906,19.820247650146484,90.27005004882812,33.47774887084961,50.099998474121094,54.96731948852539,92.79999542236328,44.04774475097656,24.388376235961914,17.7802734375,39.15618896484375,49.45714569091797,28.31817626953125,18.928333282470703,83.10585021972656,28.049999237060547,23.42386245727539,11.922801971435547,120.0,40.418479919433594
2025-05-28,27.246965408325195,20.215898513793945,92.45240020751953,33.62372589111328,51.0,55.162235260009766,94.15899658203125,43.800838470458984,24.777812957763672,17.931594848632812,39.400001525878906,49.360923767089844,28.46290397644043,19.020936965942383,85.15904998779297,28.649999618530273,23.927183151245117,11.961511611938477,122.19999694824219,40.65906524658203
2025-05-29,28.16812515258789,20.40430450439453,90.36924743652344,33.76970672607422,51.0,54.285099029541016,93.09121704101562,44.49217224121094,24.339696884155273,17.87485122680664,39.448760986328125,48.87982177734375,28.655874252319336,18.946853637695312,84.96350860595703,28.850000381469727,23.617446899414062,12.445392608642578,122.19999694824219,40.32224655151367
2025-06-01,27.634822845458984,19.98981285095215,88.18689727783203,32.9424934387207,49.04999923706055,53.50542068481445,92.31464385986328,43.55393600463867,24.16444969177246,17.931594848632812,39.204952239990234,48.398719787597656,28.22169303894043,18.780166625976562,85.061279296875,28.450000762939453,23.34642791748047,12.000222206115723,121.19999694824219,40.370365142822266
2025-06-02,26.665178298950195,19.76372528076172,89.67486572265625,32.9424934387207,49.5,53.895259857177734,92.89706420898438,43.20827102661133,24.339696884155273,17.723529815673828,39.0098991394043,49.072261810302734,28.028722763061523,18.891292572021484,84.37688446044922,28.649999618530273,23.230276107788086,11.980867385864258,123.80000305175781,40.370365142822266
2025-06-03,26.422767639160156,19.78256607055664,89.278076171875,33.03981399536133,49.70000076293945,53.50542068481445,92.89706420898438,42.9119873046875,24.16444969177246,17.51546287536621,38.814849853515625,48.976043701171875,28.076967239379883,18.909812927246094,85.061279296875,28.5,23.230276107788086,12.05828857421875,122.5999984741211,40.46659469604492
2025-06-04,27.004554748535156,20.27242088317871,92.55160522460938,33.33177185058594,50.400001525878906,53.79779815673828,94.64434814453125,43.800838470458984,24.14497947692871,17.950511932373047,38.96113967895508,49.64958190917969,28.269933700561523,19.002416610717773,85.15904998779297,28.850000381469727,23.733598709106445,12.05828857421875,125.0,41.380821228027344
2025-06-11,27.198482513427734,19.68836212158203,92.9483871459961,34.06166458129883,52.0,53.99272155761719,95.61505889892578,43.55393600463867,24.261810302734375,17.591123580932617,38.96113967895508,49.360923767089844,28.366418838500977,18.87276840209961,86.8211669921875,28.799999237060547,23.96590232849121,12.096999168395996,123.19999694824219,40.89965057373047
2025-06-12,26.907588958740234,19.78256607055664,91.85721588134766,34.110321044921875,50.29999923706055,54.18763732910156,94.54727935791016,41.28241729736328,24.300752639770508,17.364139556884766,38.57103729248047,48.20627975463867,27.449819564819336,18.631999969482422,85.55014038085938,27.100000381469727,23.42386245727539,11.903448104858398,121.5999984741211,40.370365142822266
2025-06-15,26.27732276916504,19.801406860351562,90.46844482421875,33.03981399536133,49.04999923706055,52.92066192626953,95.8092041015625,39.70222854614258,24.7291316986084,17.212818145751953,38.03465270996094,48.061954498291016,26.967395782470703,18.335664749145508,85.35459899902344,26.399999618530273,23.230276107788086,11.671185493469238,118.0,40.226009368896484
2025-06-16,26.519733428955078,19.68836212158203,91.85721588134766,33.380428314208984,49.25,54.3825569152832,100.75983428955078,40.640464782714844,24.631772994995117,17.893766403198242,37.79084014892578,48.20627975463867,27.835756301879883,18.35418701171875,84.96350860595703,26.899999618530273,23.617446899414062,11.826026916503906,123.0,40.707176208496094
2025-06-17,26.228839874267578,19.499958038330078,90.96443176269531,33.575069427490234,48.25,53.99272155761719,105.61338806152344,40.39356231689453,24.32022476196289,17.837020874023438,37.40074157714844,48.01384353637695,27.73927116394043,18.3171443939209,83.10585021972656,26.299999237060547,23.38514518737793,11.78731632232666,120.19999694824219,40.12977600097656
2025-06-18,25.550090789794922,19.368072509765625,90.76603698730469,33.4290885925293,47.29999923706055,53.895259857177734,104.83682250976562,39.15903854370117,24.242338180541992,17.723529815673828,37.010643005371094,47.29219436645508,27.883996963500977,18.409748077392578,81.8348159790039,25.600000381469727,23.38514518737793,11.729249954223633,117.19999694824219,40.17789077758789
2025-06-19,25.79250144958496,19.29271125793457,90.46844482421875,33.23445129394531,48.20000076293945,52.823204040527344,104.6426773071289,40.44294357299805,24.16444969177246,17.685699462890625,37.498268127441406,47.05164337158203,27.09296226501465,18.076372146606445,82.91030883789062,25.549999237060547,23.230276107788086,11.903448104858398,116.4000015258789,40.03354263305664
2025-06-22,26.13187599182129,19.4057559967041,89.37726593017578,32.79651641845703,47.25,52.92066192626953,103.67196655273438,41.28241729736328,24.16444969177246,18.045087814331055,37.79084014892578,47.29219436645508,27.04352378845215,18.113414764404297,82.42144775390625,26.299999237060547,23.230276107788086,11.748605728149414,117.0,40.12977600097656
2025-06-23,26.180356979370117,19.537639617919922,90.76603698730469,33.283111572265625,48.54999923706055,53.50542068481445,106.00167083740234,42.072509765625,24.086563110351562,18.02617073059082,37.888362884521484,47.773292541503906,27.09296226501465,18.335664749145508,82.22589874267578,26.549999237060547,23.46257781982422,11.826026916503906,120.0,40.514713287353516
2025-06-24,26.956071853637695,20.15937614440918,93.34518432617188,34.35361862182617,50.599998474121094,53.407958984375,101.14811706542969,42.76384353637695,23.697128295898438,18.045087814331055,38.96113967895508,48.591163635253906,27.488479614257812,18.61347770690918,85.4523696899414,27.75,23.849748611450195,11.980867385864258,122.4000015258789,41.09211730957031
2025-06-25,27.053035736083984,20.140535354614258,93.14678955078125,34.694236755371094,50.70000076293945,53.11558151245117,100.17739868164062,42.023128509521484,23.502410888671875,17.855934143066406,39.0098991394043,48.20627975463867,27.63680076599121,18.5208740234375,85.25682067871094,28.700000762939453,23.694881439208984,12.000222206115723,122.4000015258789,41.332706451416016
2025-06-26,27.198482513427734,20.310102462768555,93.94036865234375,35.034854888916016,50.900001525878906,53.50542068481445,102.70125579833984,42.27003479003906,23.658185958862305,18.6125431060791,39.448760986328125,48.591163635253906,28.131196975708008,18.87276840209961,85.55014038085938,29.149999618530273,23.772315979003906,12.019577980041504,123.80000305175781,41.71764373779297
2025-06-29,28.100250244140625,20.441984176635742,96.221923828125,35.21002960205078,51.099998474121094,53.50542068481445,105.12803649902344,42.981117248535156,23.658185958862305,18.896268844604492,39.400001525878906,48.6392707824707,28.576154708862305,18.946853637695312,86.33231353759766,29.979999542236328,24.144001007080078,12.038932800292969,124.80000305175781,41.57329177856445
2025-06-30,27.867536544799805,20.460824966430664,93.84117126464844,35.151634216308594,53.599998474121094,53.26177215576172,104.06024932861328,43.119384765625,23.677658081054688,18.74494743347168,39.58000183105469,49.1203727722168,28.398170471191406,18.81720733642578,86.2834243774414,29.799999237060547,24.479999542236328,12.135708808898926,127.4000015258789,40.93814468383789
2025-07-01,27.59603500366211,20.555028915405273,94.0395736694336,34.762359619140625,52.349998474121094,53.70033645629883,103.57489013671875,42.68483352661133,23.716602325439453,18.801692962646484,39.29999923706055,48.87982177734375,28.853017807006836,18.835729598999023,85.30570983886719,29.81999969482422,24.5,12.038932800292969,125.9000015258789,40.24525451660156
2025-07-02,27.499073028564453,20.555028915405273,93.89077758789062,34.87914276123047,53.25,54.577476501464844,104.83682250976562,42.54656982421875,23.901582717895508,18.70711898803711,39.29999923706055,48.591163635253906,28.536603927612305,18.576435089111328,85.11016845703125,30.200000762939453,23.75,12.009900093078613,126.0,40.39923095703125
2025-07-03,28.197214126586914,20.856475830078125,95.22994232177734,36.31946563720703,53.400001525878906,55.30842590332031,105.32217407226562,43.257652282714844,24.125507354736328,18.782779693603516,39.5,49.02415466308594,28.536603927612305,18.539396286010742,85.35459899902344,30.079999923706055,23.6200008392334,12.155064582824707,126.80000305175781,40.89965057373047
